# f=31.67754485207151,a=6760.000656878837,e=0.004426870208295852,i=26.264873442639626,Om=287.36198671622157,w=323.08397712963483,total_time=3,timestep=0.1
Bx,By,Bz,X,Y,Z
2.839245664011227177e+01,3.160205320561165099e+00,6.283492448516808437e+00,-1.281557863447733325e+03,-6.608312323991135599e+03,-2.132934321583458939e+02
2.839228243695643172e+01,3.159384695573905333e+00,6.287388137778394004e+00,-1.280929568658686094e+03,-6.608446986127054515e+03,-2.129532880342319743e+02
2.839210809879865849e+01,3.158563702562738218e+00,6.291283822118034053e+00,-1.280301259186621792e+03,-6.608581571545833867e+03,-2.126131411313448609e+02
2.839193362560851597e+01,3.157742341407645092e+00,6.295179501261633170e+00,-1.279672935038620153e+03,-6.608716080246006641e+03,-2.122729914541253322e+02
2.839175901735562846e+01,3.156920611988757397e+00,6.299075174935036436e+00,-1.279044596221726124e+03,-6.608850512226114006e+03,-2.119328390070140529e+02
2.839158427400976947e+01,3.156098514186333137e+00,6.302970842863915735e+00,-1.278416242743013981e+03,-6.608984867484688039e+03,-2.115926837944519434e+02
2.839140939554068410e+01,3.155276047880744450e+00,6.306866504773868343e+00,-1.277787874609529808e+03,-6.609119146020272638e+03,-2.112525258208797538e+02
2.839123438191817783e+01,3.154453212952503360e+00,6.310762160390339659e+00,-1.277159491828341515e+03,-6.609253347831403516e+03,-2.109123650907384331e+02
2.839105923311220181e+01,3.153630009282300417e+00,6.314657809438662284e+00,-1.276531094406517695e+03,-6.609387472916622755e+03,-2.105722016084688164e+02
2.839088394878454480e+01,3.152806436287512781e+00,6.318553452348582233e+00,-1.275902681869138405e+03,-6.609521521367511014e+03,-2.102320353785118243e+02
2.839070852952169233e+01,3.151982494775605215e+00,6.322449087436166515e+00,-1.275274255187191784e+03,-6.609655492996485918e+03,-2.098918664053084626e+02
2.839053297498554329e+01,3.151158184164509990e+00,6.326344715130903573e+00,-1.274645813885789948e+03,-6.609789387895174514e+03,-2.095516946932996802e+02
2.839035728514631529e+01,3.150333504335422585e+00,6.330240335157661491e+00,-1.274017357972001719e+03,-6.609923206062118879e+03,-2.092115202469265114e+02
2.839018145997426501e+01,3.149508455169673926e+00,6.334135947241216869e+00,-1.273388887452862264e+03,-6.610056947495870190e+03,-2.088713430706299619e+02
2.839000549943977703e+01,3.148683036548757475e+00,6.338031551106178441e+00,-1.272760402335459503e+03,-6.610190612194969617e+03,-2.085311631688511227e+02
2.838982940351318618e+01,3.147857248354228421e+00,6.341927146477091881e+00,-1.272131902626821329e+03,-6.610324200157969244e+03,-2.081909805460311134e+02
2.838965317216504758e+01,3.147031090467902636e+00,6.345822733078292366e+00,-1.271503388334057945e+03,-6.610457711383406604e+03,-2.078507952066110249e+02
2.838947680536586660e+01,3.146204562771610647e+00,6.349718310634098195e+00,-1.270874859464196788e+03,-6.610591145869839238e+03,-2.075106071550319768e+02
2.838930030308628716e+01,3.145377665147377932e+00,6.353613878868664244e+00,-1.270246316024308726e+03,-6.610724503615814683e+03,-2.071704163957352307e+02
2.838912366529695319e+01,3.144550397477341885e+00,6.357509437506022820e+00,-1.269617758021462578e+03,-6.610857784619881386e+03,-2.068302229331619913e+02
2.838894689196873244e+01,3.143722759643813092e+00,6.361404986270116524e+00,-1.268989185462707383e+03,-6.610990988880592340e+03,-2.064900267717534632e+02
2.838876998307233279e+01,3.142894751529207831e+00,6.365300524884739630e+00,-1.268360598355118100e+03,-6.611124116396498721e+03,-2.061498279159509650e+02
2.838859293826986274e+01,3.142066372549201958e+00,6.369196053777756106e+00,-1.267731996223651549e+03,-6.611257167258601839e+03,-2.058096263701957582e+02
2.838841575814997853e+01,3.141237623519983480e+00,6.373091571264376753e+00,-1.267103380039565536e+03,-6.611390141280513490e+03,-2.054694221389292181e+02
2.838823844237484550e+01,3.140408503857751388e+00,6.376987077772261259e+00,-1.266474749327832797e+03,-6.611523038553285005e+03,-2.051292152265926347e+02
2.838806099091563695e+01,3.139579013445511713e+00,6.380882573024749149e+00,-1.265846104095513738e+03,-6.611655859075471199e+03,-2.047890056376274686e+02
2.838788340374348707e+01,3.138749152166343315e+00,6.384778056745068042e+00,-1.265217444349668767e+03,-6.611788602845628702e+03,-2.044487933764750949e+02
2.838770568082970769e+01,3.137918919903501358e+00,6.388673528656336309e+00,-1.264588770097365114e+03,-6.611921269862313238e+03,-2.041085784475769742e+02
2.838752782214556092e+01,3.137088316540345367e+00,6.392568988481521330e+00,-1.263960081345672734e+03,-6.612053860124087805e+03,-2.037683608553745671e+02
2.838734982766251846e+01,3.136257341960428491e+00,6.396464435943530980e+00,-1.263331378101651353e+03,-6.612186373629505397e+03,-2.034281406043094194e+02
2.838717169735196677e+01,3.135425996047373598e+00,6.400359870765116810e+00,-1.262702660372361152e+03,-6.612318810377131740e+03,-2.030879176988230199e+02
2.838699343118547702e+01,3.134594278684980306e+00,6.404255292668922905e+00,-1.262073928164875042e+03,-6.612451170365527105e+03,-2.027476921433569714e+02
2.838681502913467369e+01,3.133762189757169025e+00,6.408150701377472558e+00,-1.261445181486257070e+03,-6.612583453593249033e+03,-2.024074639423528481e+02
2.838663649117118482e+01,3.132929729148005382e+00,6.412046096613216228e+00,-1.260816420343558548e+03,-6.612715660058869616e+03,-2.020672331002522526e+02
2.838645781726680184e+01,3.132096896741705105e+00,6.415941478098427631e+00,-1.260187644743859892e+03,-6.612847789760944579e+03,-2.017269996214968444e+02
2.838627900739333043e+01,3.131263692422595835e+00,6.419836845555291660e+00,-1.259558854694224920e+03,-6.612979842698043285e+03,-2.013867635105283114e+02
2.838610006121315266e+01,3.130430115604515340e+00,6.423732199409666777e+00,-1.258930049719470389e+03,-6.613111818960534038e+03,-2.010465247717883699e+02
2.838592097931717007e+01,3.129596167113078753e+00,6.427627537975937777e+00,-1.258301230791135595e+03,-6.613243718363331027e+03,-2.007062834097187647e+02
2.838574176136803118e+01,3.128761846362675403e+00,6.431522861679755287e+00,-1.257672397434051163e+03,-6.613375540996851669e+03,-2.003660394287612121e+02
2.838556240733771929e+01,3.127927153238189373e+00,6.435418170242828140e+00,-1.257043549655291145e+03,-6.613507286859663509e+03,-2.000257928333575421e+02
2.838538291719849482e+01,3.127092087624640193e+00,6.439313463386779901e+00,-1.256414687461921631e+03,-6.613638955950335912e+03,-1.996855436279495848e+02
2.838520329092257199e+01,3.126256649407213040e+00,6.443208740833116011e+00,-1.255785810861003029e+03,-6.613770548267440063e+03,-1.993452918169791985e+02
2.838502352848226096e+01,3.125420838471185014e+00,6.447104002303247761e+00,-1.255156919859590516e+03,-6.613902063809549873e+03,-1.990050374048882418e+02
2.838484362984993226e+01,3.124584654702020625e+00,6.450999247518393709e+00,-1.254528014464776106e+03,-6.614033502575233797e+03,-1.986647803961186582e+02
2.838466359499808789e+01,3.123748097985282524e+00,6.454894476199725339e+00,-1.253899094683622479e+03,-6.614164864563061201e+03,-1.983245207951123064e+02
2.838448342389920498e+01,3.122911168206686128e+00,6.458789688068332424e+00,-1.253270160523168897e+03,-6.614296149771616911e+03,-1.979842586063112719e+02
2.838430311652593119e+01,3.122073865252112501e+00,6.462684882845101342e+00,-1.252641211990519196e+03,-6.614427358199466653e+03,-1.976439938341574987e+02
2.838412267285087864e+01,3.121236189007518647e+00,6.466580060250884721e+00,-1.252012249092712182e+03,-6.614558489845190707e+03,-1.973037264830927313e+02
2.838394209284679093e+01,3.120398139359030321e+00,6.470475220006386863e+00,-1.251383271836819176e+03,-6.614689544707366622e+03,-1.969634565575584020e+02
2.838376137617642314e+01,3.119559715718835058e+00,6.474370362535562862e+00,-1.250754279747549162e+03,-6.614820522875776078e+03,-1.966231840619966249e+02
2.838358052343280491e+01,3.118720918921296548e+00,6.478265486152117170e+00,-1.250125273796696092e+03,-6.614951424166537436e+03,-1.962829090008495427e+02
2.838339953427881568e+01,3.117881748379101037e+00,6.482160591279852113e+00,-1.249496253508955306e+03,-6.615082248669486944e+03,-1.959426313785593265e+02
2.838321840868744417e+01,3.117042203978921400e+00,6.486055677639005701e+00,-1.248867218891396760e+03,-6.615212996383204882e+03,-1.956023511995682043e+02
2.838303714663181410e+01,3.116202285607602374e+00,6.489950744949686268e+00,-1.248238169951108603e+03,-6.615343667306266070e+03,-1.952620684683184038e+02
2.838285574808513090e+01,3.115361993152109488e+00,6.493845792931994154e+00,-1.247609106695133505e+03,-6.615474261437260793e+03,-1.949217831892521531e+02
2.838267421302058935e+01,3.114521326499543274e+00,6.497740821305779235e+00,-1.246980029130561661e+03,-6.615604778774765691e+03,-1.945814953668117937e+02
2.838249254141149081e+01,3.113680285537131276e+00,6.501635829790889609e+00,-1.246350937264443019e+03,-6.615735219317370138e+03,-1.942412050054395820e+02
2.838231073323121478e+01,3.112838870152243587e+00,6.505530818107016167e+00,-1.245721831103854129e+03,-6.615865583063656231e+03,-1.939009121095778596e+02
2.838212878845328291e+01,3.111997080232445700e+00,6.509425785973737000e+00,-1.245092710655873361e+03,-6.615995870012206979e+03,-1.935606166836689965e+02
2.838194670705108891e+01,3.111154915665352405e+00,6.513320733110514738e+00,-1.244463575927555667e+03,-6.616126080161616301e+03,-1.932203187321552775e+02
2.838176448899833915e+01,3.110312376338776552e+00,6.517215659236740066e+00,-1.243834426925974185e+03,-6.616256213510468115e+03,-1.928800182594792147e+02
2.838158213426862275e+01,3.109469462140635354e+00,6.521110564071632254e+00,-1.243205263658197737e+03,-6.616386270057349975e+03,-1.925397152700831782e+02
2.838139964283572070e+01,3.108626172959040090e+00,6.525005447334351061e+00,-1.242576086131297643e+03,-6.616516249800851256e+03,-1.921994097684095379e+02
2.838121701436268651e+01,3.107782508204295802e+00,6.528900309446816763e+00,-1.241946893869848509e+03,-6.616646152830129722e+03,-1.918591017589008629e+02
2.838103424944482001e+01,3.106938468720256807e+00,6.532795148722128964e+00,-1.241317687845888031e+03,-6.616775978962602494e+03,-1.915187912459995800e+02
2.838085134774539853e+01,3.106094053917810349e+00,6.536689965582001882e+00,-1.240688467584024465e+03,-6.616905728287465536e+03,-1.911784782341482298e+02
2.838066830923843753e+01,3.105249263685604166e+00,6.540584759745146748e+00,-1.240059233091316173e+03,-6.617035400803318225e+03,-1.908381627277893529e+02
2.838048513389801641e+01,3.104404097912392135e+00,6.544479530930161992e+00,-1.239429984374825381e+03,-6.617164996508753575e+03,-1.904978447313654328e+02
2.838030182169830340e+01,3.103558556487094222e+00,6.548374278855507491e+00,-1.238800721441632959e+03,-6.617294515402363686e+03,-1.901575242493191240e+02
2.838011837261353065e+01,3.102712639298760067e+00,6.552269003239533873e+00,-1.238171444298814549e+03,-6.617423957482745209e+03,-1.898172012860929954e+02
2.837993478661802627e+01,3.101866346236579641e+00,6.556163703800566900e+00,-1.237542152953410096e+03,-6.617553322748501159e+03,-1.894768758461296727e+02
2.837975106368616096e+01,3.101019677189919665e+00,6.560058380256663213e+00,-1.236912847412535029e+03,-6.617682611198220002e+03,-1.891365479338718387e+02
2.837956720379237652e+01,3.100172632048215693e+00,6.563953032325930970e+00,-1.236283527683226566e+03,-6.617811822830507481e+03,-1.887962175537621192e+02
2.837938320691118221e+01,3.099325210701078248e+00,6.567847659726270493e+00,-1.235654193772562394e+03,-6.617940957643960246e+03,-1.884558847102432537e+02
2.837919907301720102e+01,3.098477413038298156e+00,6.571742262175507499e+00,-1.235024845687622701e+03,-6.618070015637177676e+03,-1.881155494077578680e+02
2.837901480208509497e+01,3.097629238949758612e+00,6.575636839391337141e+00,-1.234395483435481083e+03,-6.618198996808760057e+03,-1.877752116507487870e+02
2.837883039377824446e+01,3.096780687844062907e+00,6.579531391793835837e+00,-1.233766106540572764e+03,-6.618327901247282171e+03,-1.874348714436587784e+02
2.837864584869404894e+01,3.095931760573944036e+00,6.583425917695534757e+00,-1.233136715975214429e+03,-6.618456728771363487e+03,-1.870945287909305819e+02
2.837846116649617301e+01,3.095082456548591932e+00,6.587320417516337123e+00,-1.232507311263854717e+03,-6.618585479469621532e+03,-1.867541836970070221e+02
2.837827634715955227e+01,3.094232775658459556e+00,6.591214890973505547e+00,-1.231877892413569725e+03,-6.618714153340662051e+03,-1.864138361663309524e+02
2.837809139065918984e+01,3.093382717794149528e+00,6.595109337784185399e+00,-1.231248459431448282e+03,-6.618842750383088060e+03,-1.860734862033452544e+02
2.837790629697016698e+01,3.092532282846361280e+00,6.599003757665471426e+00,-1.230619012324529194e+03,-6.618971270595509850e+03,-1.857331338124926674e+02
2.837772106606767508e+01,3.091681470706026946e+00,6.602898150334293170e+00,-1.229989551099908567e+03,-6.619099713976535895e+03,-1.853927789982162437e+02
2.837753569792695885e+01,3.090830281264152379e+00,6.606792515507492247e+00,-1.229360075764662497e+03,-6.619228080524771030e+03,-1.850524217649588365e+02
2.837735019252333757e+01,3.089978714411895311e+00,6.610686852901811683e+00,-1.228730586325858212e+03,-6.619356370238824638e+03,-1.847120621171634127e+02
2.837716454983214476e+01,3.089126770040534264e+00,6.614581162233877265e+00,-1.228101082790557257e+03,-6.619484583117310649e+03,-1.843717000592729676e+02
2.837697876982887735e+01,3.088274448041541831e+00,6.618475443220230403e+00,-1.227471565165837319e+03,-6.619612719158840264e+03,-1.840313355957304111e+02
2.837679285248907846e+01,3.087421748306511837e+00,6.622369695577245530e+00,-1.226842033458785863e+03,-6.619740778362023775e+03,-1.836909687309788808e+02
2.837660679778826278e+01,3.086568670727132702e+00,6.626263919021266879e+00,-1.226212487676453975e+03,-6.619868760725475113e+03,-1.833505994694612866e+02
2.837642060570216529e+01,3.085715215195297567e+00,6.630158113268442399e+00,-1.225582927825942534e+03,-6.619996666247806388e+03,-1.830102278156207660e+02
2.837623427589456071e+01,3.084861381117802726e+00,6.634052278736836783e+00,-1.224953353431550795e+03,-6.620124495016961191e+03,-1.826698537739003996e+02
2.837604780896516488e+01,3.084007169356949962e+00,6.637946413738549545e+00,-1.224323765465848282e+03,-6.620252246852857752e+03,-1.823294773487432963e+02
2.837586120457790528e+01,3.083152579320093345e+00,6.641840518691401130e+00,-1.223694163453176316e+03,-6.620379921843482407e+03,-1.819890985445926219e+02
2.837567446270877625e+01,3.082297610899650486e+00,6.645734593311187766e+00,-1.223064547400592573e+03,-6.620507519987458181e+03,-1.816487173658914003e+02
2.837548758333377563e+01,3.081442263988207309e+00,6.649628637313540480e+00,-1.222434917315194753e+03,-6.620635041283396276e+03,-1.813083338170829393e+02
2.837530056642902210e+01,3.080586538478490066e+00,6.653522650414050332e+00,-1.221805273204039167e+03,-6.620762485729922446e+03,-1.809679479026104332e+02
2.837511341197070536e+01,3.079730434263355132e+00,6.657416632328152950e+00,-1.221175615074208963e+03,-6.620889853325654258e+03,-1.806275596269170194e+02
2.837492611993501868e+01,3.078873951235785889e+00,6.661310582771224453e+00,-1.220545942932764092e+03,-6.621017144069214737e+03,-1.802871689944460059e+02
2.837473869029833651e+01,3.078017089288943353e+00,6.665204501458469544e+00,-1.219916256786806116e+03,-6.621144357959222361e+03,-1.799467760096407005e+02
2.837455112303704396e+01,3.077159848316109780e+00,6.669098388105063613e+00,-1.219286556643383165e+03,-6.621271494994305613e+03,-1.796063806769442692e+02
2.837436341812760077e+01,3.076302228210725520e+00,6.672992242426009746e+00,-1.218656842509592252e+03,-6.621398555173083878e+03,-1.792659830008001336e+02
2.837417557554651282e+01,3.075444228866329066e+00,6.676886064136260401e+00,-1.218027114392484009e+03,-6.621525538494187458e+03,-1.789255829856516584e+02
2.837398759527041747e+01,3.074585850176643209e+00,6.680779852950617936e+00,-1.217397372299151584e+03,-6.621652444956239378e+03,-1.785851806359420948e+02
2.837379947696337368e+01,3.073727091546774481e+00,6.684673609285203710e+00,-1.216767615753794871e+03,-6.621779274646593876e+03,-1.782447759561148928e+02
2.837361122122734614e+01,3.072867953847977063e+00,6.688567331451781506e+00,-1.216137845729233049e+03,-6.621906027386374262e+03,-1.779043689506134740e+02
2.837342282772652879e+01,3.072008436485878846e+00,6.692461019866328797e+00,-1.215508061749657145e+03,-6.622032703262989344e+03,-1.775639596238812032e+02
2.837323429643784323e+01,3.071148539354763063e+00,6.696354674243217175e+00,-1.214878263822158942e+03,-6.622159302275064874e+03,-1.772235479803616158e+02
2.837304562733830338e+01,3.070288262349075037e+00,6.700248294296765827e+00,-1.214248451953812719e+03,-6.622285824421231155e+03,-1.768831340244981902e+02
2.837285682040489476e+01,3.069427605363368894e+00,6.704141879741161603e+00,-1.213618626151691387e+03,-6.622412269700122124e+03,-1.765427177607343197e+02
2.837266787561475212e+01,3.068566568292355967e+00,6.708035430290502532e+00,-1.212988786422873545e+03,-6.622538638110368083e+03,-1.762022991935136247e+02
2.837247879294507769e+01,3.067705151030877264e+00,6.711928945658758749e+00,-1.212358932774433015e+03,-6.622664929650602971e+03,-1.758618783272796122e+02
2.837228957237313764e+01,3.066843353473970080e+00,6.715822425559811570e+00,-1.211729065213463400e+03,-6.622791144319457999e+03,-1.755214551664759028e+02
2.837210021387621239e+01,3.065981175516728996e+00,6.719715869707470368e+00,-1.211099183747012376e+03,-6.622917282115574380e+03,-1.751810297155460034e+02
2.837191071743175996e+01,3.065118617054458205e+00,6.723609277815385532e+00,-1.210469288382173545e+03,-6.623043343037583327e+03,-1.748406019789336199e+02
2.837172108301718509e+01,3.064255677982564485e+00,6.727502649597128404e+00,-1.209839379126026870e+03,-6.623169327084124234e+03,-1.745001719610822590e+02
2.837153131061017319e+01,3.063392358196639353e+00,6.731395984766202822e+00,-1.209209455985635941e+03,-6.623295234253831950e+03,-1.741597396664357404e+02
2.837134140018817874e+01,3.062528657592379133e+00,6.735289283035940322e+00,-1.208579518968086632e+03,-6.623421064545349509e+03,-1.738193050994376563e+02
2.837115135141576872e+01,3.061664575573062042e+00,6.739182544820404352e+00,-1.207949567597471741e+03,-6.623546818045396321e+03,-1.734788682645317124e+02
2.837096116489714959e+01,3.060800113019590096e+00,6.743075768431133987e+00,-1.207319602846834186e+03,-6.623672494576399004e+03,-1.731384291661616999e+02
2.837077084029687057e+01,3.059935269335758434e+00,6.746968954282021258e+00,-1.206689624240263583e+03,-6.623798094225135173e+03,-1.727979878087713246e+02
2.837058037759295104e+01,3.059070044417902423e+00,6.750862102086019334e+00,-1.206059631784853991e+03,-6.623923616990239680e+03,-1.724575441968043492e+02
